orderID,empID,date,time,total,tip
1043535,3000,2022-11-07,21:58:02,14.75,1.33
1043536,2000,2022-11-07,21:59:10,10.75,0.21
1043537,3000,2022-11-07,22:00:06,16.25,1.79
1043538,4000,2022-11-07,22:01:14,4.5,0.14
1043539,4000,2022-11-07,22:06:18,6.5,0.97
1043540,2000,2022-11-07,22:14:00,6.0,0.42
1043541,2000,2022-11-07,22:14:10,12.5,1.62
1043542,2000,2022-11-07,22:16:26,17.5,2.45
1043543,3000,2022-11-07,22:20:46,3.75,0.53
1043544,3000,2022-11-07,22:23:56,31.0,1.55
1043545,1000,2022-11-07,22:35:21,37.5,0.38
1043546,3000,2022-11-07,22:44:35,6.0,0.36
1043547,1000,2022-11-07,22:51:55,16.0,1.44
1043548,2000,2022-11-07,22:54:27,8.75,0.79
1043549,4000,2022-11-07,22:56:25,23.5,2.82
1043550,4000,2022-11-08,11:03:46,12.5,1.88
1043551,3000,2022-11-08,11:06:45,4.5,0.09
1043552,3000,2022-11-08,11:13:37,31.75,2.54
1043553,2000,2022-11-08,11:20:18,39.45,4.73
1043554,2000,2022-11-08,11:20:46,15.5,0.15
1043555,1000,2022-11-08,11:28:59,4.5,0.67
1043556,2000,2022-11-08,11:32:45,7.5,0.9
1043557,4000,2022-11-08,11:36:19,17.0,1.87
1043558,3000,2022-11-08,11:37:50,4.75,0.28
1043559,2000,2022-11-08,11:47:04,6.75,0.2
1043560,3000,2022-11-08,11:47:46,15.75,1.42
1043561,2000,2022-11-08,11:47:53,4.25,0.55
1043562,4000,2022-11-08,12:00:04,3.5,0.35
1043563,2000,2022-11-08,12:13:20,11.5,0.69
1043564,2000,2022-11-08,12:21:29,13.5,1.49
1043565,4000,2022-11-08,12:26:51,6.25,0.44
1043566,3000,2022-11-08,12:31:00,7.5,0.75
1043567,3000,2022-11-08,12:31:27,12.25,1.72
1043568,3000,2022-11-08,12:45:22,19.0,1.9
1043569,1000,2022-11-08,12:47:14,27.7,3.05
1043570,1000,2022-11-08,12:57:07,3.25,0.29
1043571,1000,2022-11-08,13:14:33,32.25,1.61
1043572,3000,2022-11-08,13:16:17,18.5,2.22
1043573,4000,2022-11-08,13:28:26,5.5,0.49
1043574,1000,2022-11-08,13:29:07,34.5,2.07
1043575,4000,2022-11-08,13:29:53,12.5,0.38
1043576,2000,2022-11-08,13:30:34,9.0,0.27
1043577,4000,2022-11-08,13:42:00,5.0,0.2
1043578,1000,2022-11-08,13:45:45,8.5,1.02
1043579,2000,2022-11-08,13:47:29,30.0,2.7
1043580,4000,2022-11-08,13:50:56,13.0,0.52
1043581,4000,2022-11-08,14:00:19,6.75,0.95
1043582,2000,2022-11-08,14:13:46,12.75,1.4
1043583,4000,2022-11-08,14:19:02,4.5,0.27
1043584,4000,2022-11-08,14:19:38,18.25,1.64
1043585,1000,2022-11-08,14:22:35,12.25,0.86
1043586,2000,2022-11-08,14:29:06,11.75,0.59
1043587,4000,2022-11-08,14:33:04,12.75,0.64
1043588,4000,2022-11-08,14:37:24,27.25,0.55
1043589,3000,2022-11-08,14:44:20,11.5,0.46
1043590,1000,2022-11-08,14:44:46,20.95,2.3
1043591,4000,2022-11-08,14:45:18,4.5,0.54
1043592,3000,2022-11-08,14:48:12,26.75,3.48
1043593,2000,2022-11-08,15:19:44,5.0,0.05
1043594,3000,2022-11-08,15:24:51,9.25,0.18
1043595,3000,2022-11-08,15:32:51,12.5,1.0
1043596,2000,2022-11-08,15:33:27,10.25,1.03
1043597,3000,2022-11-08,15:33:52,12.5,1.12
1043598,1000,2022-11-08,15:37:01,22.5,0.9
1043599,2000,2022-11-08,15:37:09,6.0,0.54
1043600,2000,2022-11-08,15:37:15,18.75,0.0
1043601,4000,2022-11-08,15:43:47,13.75,0.96
1043602,4000,2022-11-08,16:03:34,12.5,0.62
1043603,1000,2022-11-08,16:07:23,19.0,1.33
1043604,2000,2022-11-08,16:25:16,7.5,0.45
1043605,4000,2022-11-08,16:27:12,21.0,2.31
1043606,3000,2022-11-08,16:37:42,4.75,0.71
1043607,2000,2022-11-08,16:45:15,5.5,0.16
1043608,3000,2022-11-08,16:45:49,6.75,0.14
1043609,2000,2022-11-08,16:59:14,6.0,0.36
1043610,1000,2022-11-08,17:00:34,8.75,0.18
1043611,3000,2022-11-08,17:17:24,9.0,0.45
1043612,1000,2022-11-08,17:34:30,20.75,1.87
1043613,3000,2022-11-08,17:36:57,3.25,0.49
1043614,1000,2022-11-08,17:42:04,10.25,0.51
1043615,1000,2022-11-08,17:46:54,15.25,1.22
1043616,2000,2022-11-08,17:53:27,11.5,0.58
1043617,4000,2022-11-08,17:54:39,32.25,2.26
1043618,4000,2022-11-08,17:56:14,4.5,0.54
1043619,2000,2022-11-08,18:15:36,11.25,1.58
1043620,3000,2022-11-08,18:16:03,7.5,0.0
1043621,4000,2022-11-08,18:17:51,19.0,0.95
1043622,2000,2022-11-08,18:20:28,33.7,4.72
1043623,2000,2022-11-08,18:20:49,5.5,0.16
1043624,2000,2022-11-08,18:21:37,6.5,0.84
1043625,1000,2022-11-08,18:26:15,20.0,1.4
1043626,3000,2022-11-08,18:26:40,10.25,0.82
1043627,3000,2022-11-08,18:29:25,20.45,2.45
1043628,4000,2022-11-08,18:33:07,3.25,0.33
1043629,2000,2022-11-08,18:38:09,11.25,1.35
1043630,2000,2022-11-08,18:40:59,5.25,0.21
1043631,1000,2022-11-08,18:41:42,7.75,0.54
1043632,3000,2022-11-08,18:44:29,33.0,0.0
1043633,1000,2022-11-08,18:45:59,12.0,1.08
1043634,4000,2022-11-08,18:48:29,4.25,0.21
1043635,4000,2022-11-08,18:48:40,31.25,4.06
1043636,1000,2022-11-08,18:49:28,11.5,1.72
1043637,3000,2022-11-08,18:54:57,8.0,0.96
1043638,2000,2022-11-08,18:55:41,10.5,0.74
1043639,3000,2022-11-08,18:58:12,4.5,0.32
1043640,1000,2022-11-08,18:59:06,7.0,0.0
1043641,4000,2022-11-08,19:00:32,6.0,0.6
1043642,3000,2022-11-08,19:04:57,14.75,1.48
1043643,3000,2022-11-08,19:05:43,5.0,0.0
1043644,2000,2022-11-08,19:13:53,13.0,1.43
1043645,2000,2022-11-08,19:14:04,9.5,0.76
1043646,1000,2022-11-08,19:14:06,5.0,0.35
1043647,1000,2022-11-08,19:15:11,18.25,0.36
1043648,2000,2022-11-08,19:15:18,11.75,1.41
1043649,2000,2022-11-08,19:19:05,4.25,0.47
1043650,1000,2022-11-08,19:20:28,3.25,0.16
1043651,2000,2022-11-08,19:26:59,7.75,0.85
1043652,4000,2022-11-08,19:27:07,7.25,0.58
1043653,3000,2022-11-08,19:27:49,25.0,3.5
1043654,4000,2022-11-08,19:28:27,20.75,2.91
1043655,3000,2022-11-08,19:30:56,21.0,1.26
1043656,2000,2022-11-08,19:39:00,32.25,3.55
1043657,3000,2022-11-08,19:39:23,24.0,1.68
1043658,4000,2022-11-08,19:40:40,12.25,1.35
1043659,3000,2022-11-08,19:42:31,13.0,1.95
1043660,2000,2022-11-08,19:46:59,17.5,2.1
1043661,4000,2022-11-08,19:47:47,5.75,0.81
1043662,4000,2022-11-08,19:50:55,7.5,0.75
1043663,1000,2022-11-08,19:51:07,13.25,1.46
1043664,1000,2022-11-08,19:51:25,7.5,0.3
1043665,1000,2022-11-08,19:52:59,4.5,0.18
1043666,3000,2022-11-08,19:54:46,10.75,0.75
1043667,3000,2022-11-08,19:59:13,6.5,0.0
1043668,4000,2022-11-08,19:59:34,20.75,0.21
1043669,4000,2022-11-08,20:00:59,27.0,0.81
1043670,2000,2022-11-08,20:05:05,9.75,0.49
1043671,4000,2022-11-08,20:14:29,20.75,1.87
1043672,2000,2022-11-08,20:16:32,19.0,1.14
1043673,3000,2022-11-08,20:17:14,10.25,0.1
1043674,4000,2022-11-08,20:23:15,14.25,0.43
1043675,4000,2022-11-08,20:25:22,15.75,2.21
1043676,2000,2022-11-08,20:27:27,5.75,0.52
1043677,1000,2022-11-08,20:36:56,7.5,0.6
1043678,4000,2022-11-08,20:38:07,13.0,0.0
1043679,3000,2022-11-08,20:38:09,21.0,0.21
1043680,3000,2022-11-08,20:38:48,10.25,0.41
1043681,1000,2022-11-08,20:38:55,20.0,0.6
1043682,2000,2022-11-08,20:41:00,20.0,2.6
1043683,3000,2022-11-08,20:43:33,4.25,0.47
1043684,1000,2022-11-08,20:44:14,5.0,0.45
1043685,1000,2022-11-08,20:44:22,9.0,1.08
1043686,1000,2022-11-08,20:44:54,17.25,0.35
1043687,2000,2022-11-08,20:46:49,15.25,1.53
1043688,4000,2022-11-08,20:48:46,5.0,0.65
1043689,2000,2022-11-08,20:50:46,7.25,0.43
1043690,3000,2022-11-08,20:52:49,12.25,1.1
1043691,1000,2022-11-08,20:53:06,15.75,1.58
1043692,3000,2022-11-08,20:54:54,13.25,1.59
1043693,3000,2022-11-08,20:55:16,17.5,0.7
1043694,1000,2022-11-08,20:56:57,18.5,1.48
1043695,3000,2022-11-08,20:57:41,4.5,0.09
1043696,2000,2022-11-08,20:59:22,23.5,1.41
1043697,3000,2022-11-08,21:04:09,6.25,0.19
1043698,4000,2022-11-08,21:07:45,14.75,1.92
1043699,3000,2022-11-08,21:10:28,11.0,0.44
1043700,2000,2022-11-08,21:12:53,3.25,0.07
1043701,1000,2022-11-08,21:14:22,15.5,1.86
1043702,1000,2022-11-08,21:20:14,27.75,3.33
1043703,4000,2022-11-08,21:20:38,5.5,0.66
1043704,1000,2022-11-08,21:23:57,9.0,0.0
1043705,4000,2022-11-08,21:30:16,10.5,0.1
1043706,4000,2022-11-08,21:30:32,17.5,0.0
1043707,3000,2022-11-08,21:32:11,6.5,0.58
1043708,1000,2022-11-08,21:33:53,5.0,0.05
1043709,1000,2022-11-08,21:35:25,16.0,1.12
1043710,2000,2022-11-08,21:37:06,6.25,0.12
1043711,1000,2022-11-08,21:38:41,11.0,0.44
1043712,2000,2022-11-08,21:39:07,5.5,0.11
1043713,3000,2022-11-08,21:39:47,21.5,0.43
1043714,2000,2022-11-08,21:40:21,14.25,2.14
1043715,4000,2022-11-08,21:43:21,15.75,2.05
1043716,2000,2022-11-08,21:43:28,25.5,3.06
1043717,1000,2022-11-08,21:49:11,15.25,2.29
1043718,2000,2022-11-08,21:50:33,6.5,0.78
1043719,2000,2022-11-08,21:50:44,15.75,1.26
1043720,2000,2022-11-08,21:54:14,20.45,1.23
1043721,3000,2022-11-08,21:55:32,4.0,0.12
1043722,1000,2022-11-08,21:56:43,5.5,0.44
1043723,4000,2022-11-08,21:56:47,12.0,1.2
1043724,4000,2022-11-08,22:09:52,9.5,1.24
1043725,3000,2022-11-08,22:19:03,17.75,2.66
1043726,3000,2022-11-08,22:43:44,7.5,0.75
1043727,1000,2022-11-08,22:46:46,5.5,0.33
1043728,2000,2022-11-08,22:48:52,7.5,0.6
1043729,2000,2022-11-08,22:53:32,11.25,1.35
1043730,4000,2022-11-08,22:56:41,10.25,0.51
1043731,3000,2022-11-09,11:12:02,29.25,2.34
1043732,4000,2022-11-09,11:15:37,3.25,0.16
1043733,2000,2022-11-09,11:31:13,17.5,0.88
1043734,1000,2022-11-09,11:33:09,12.5,1.25
1043735,1000,2022-11-09,11:41:21,4.5,0.58
1043736,3000,2022-11-09,11:58:08,13.0,1.3
1043737,3000,2022-11-09,12:03:30,4.5,0.67
1043738,3000,2022-11-09,12:04:49,5.25,0.63
1043739,3000,2022-11-09,12:17:46,13.25,1.06
1043740,1000,2022-11-09,12:24:03,10.75,0.97
1043741,2000,2022-11-09,12:43:13,6.5,0.46
1043742,1000,2022-11-09,12:46:28,5.75,0.75
1043743,1000,2022-11-09,13:13:04,33.75,3.71
1043744,1000,2022-11-09,13:21:03,10.5,1.36
1043745,2000,2022-11-09,13:30:42,4.5,0.14
1043746,2000,2022-11-09,13:45:37,14.75,0.29
1043747,4000,2022-11-09,13:56:02,13.0,1.04
1043748,2000,2022-11-09,14:01:45,12.5,1.0
1043749,3000,2022-11-09,14:05:43,13.5,1.49
1043750,2000,2022-11-09,14:08:06,7.75,0.46
1043751,3000,2022-11-09,14:22:13,12.5,1.88
1043752,2000,2022-11-09,14:34:48,5.75,0.0
1043753,4000,2022-11-09,14:47:24,9.0,0.63
1043754,3000,2022-11-09,14:49:40,18.25,0.18
1043755,1000,2022-11-09,14:52:59,17.0,0.51
1043756,1000,2022-11-09,14:58:28,25.25,3.03
1043757,3000,2022-11-09,14:59:04,6.0,0.54
1043758,3000,2022-11-09,15:01:12,6.0,0.78
1043759,3000,2022-11-09,15:14:38,4.5,0.67
1043760,4000,2022-11-09,15:20:34,5.0,0.6
1043761,1000,2022-11-09,15:20:49,13.75,1.93
1043762,3000,2022-11-09,15:20:54,9.0,0.63
1043763,4000,2022-11-09,15:26:55,19.0,2.66
1043764,3000,2022-11-09,15:37:55,5.75,0.17
1043765,3000,2022-11-09,15:38:23,13.75,1.24
1043766,1000,2022-11-09,15:39:07,19.5,1.37
1043767,2000,2022-11-09,15:45:20,22.45,3.37
1043768,2000,2022-11-09,15:57:15,4.5,0.0
1043769,1000,2022-11-09,16:12:43,12.0,1.2
1043770,2000,2022-11-09,16:18:06,4.5,0.4
1043771,4000,2022-11-09,16:19:32,14.5,1.02
1043772,2000,2022-11-09,16:24:24,4.5,0.67
1043773,4000,2022-11-09,16:26:25,9.0,0.18
1043774,4000,2022-11-09,16:31:37,5.0,0.2
1043775,2000,2022-11-09,16:32:55,3.5,0.39
1043776,4000,2022-11-09,16:33:18,4.75,0.52
1043777,4000,2022-11-09,16:36:14,5.75,0.81
1043778,4000,2022-11-09,16:45:30,4.25,0.21
1043779,4000,2022-11-09,16:51:09,11.0,0.55
1043780,3000,2022-11-09,16:52:44,14.0,1.82
1043781,2000,2022-11-09,17:01:37,41.95,4.2
1043782,2000,2022-11-09,17:11:28,7.5,1.05
1043783,4000,2022-11-09,17:15:43,6.25,0.5
1043784,1000,2022-11-09,17:20:09,7.0,0.91
1043785,4000,2022-11-09,17:27:30,5.0,0.15
1043786,1000,2022-11-09,17:30:20,7.0,0.49
1043787,1000,2022-11-09,17:44:43,8.25,0.49
1043788,1000,2022-11-09,17:45:50,9.0,0.9
1043789,2000,2022-11-09,17:49:07,7.5,0.75
1043790,4000,2022-11-09,17:50:43,39.0,5.07
1043791,3000,2022-11-09,18:01:13,8.25,0.99
1043792,3000,2022-11-09,18:01:57,18.75,2.63
1043793,3000,2022-11-09,18:02:28,24.0,0.24
1043794,3000,2022-11-09,18:03:24,20.2,0.0
1043795,2000,2022-11-09,18:06:24,16.5,1.81
1043796,2000,2022-11-09,18:07:51,9.0,0.0
1043797,4000,2022-11-09,18:11:11,8.0,1.2
1043798,1000,2022-11-09,18:11:55,5.0,0.1
1043799,3000,2022-11-09,18:14:44,36.75,2.94
1043800,3000,2022-11-09,18:16:46,15.5,1.86
1043801,4000,2022-11-09,18:22:50,10.0,0.0
1043802,4000,2022-11-09,18:28:59,6.0,0.6
1043803,3000,2022-11-09,18:29:08,28.0,3.36
1043804,4000,2022-11-09,18:29:11,18.0,0.54
1043805,2000,2022-11-09,18:30:20,12.0,0.0
1043806,1000,2022-11-09,18:32:02,7.0,0.49
1043807,4000,2022-11-09,18:32:41,15.75,0.63
1043808,1000,2022-11-09,18:34:45,9.0,0.18
1043809,3000,2022-11-09,18:37:06,6.5,0.71
1043810,4000,2022-11-09,18:37:08,35.5,2.49
1043811,4000,2022-11-09,18:37:58,4.25,0.51
1043812,4000,2022-11-09,18:43:36,16.0,1.12
1043813,4000,2022-11-09,18:46:22,15.0,1.65
1043814,2000,2022-11-09,18:47:45,20.75,2.28
1043815,1000,2022-11-09,18:49:13,15.5,2.32
1043816,3000,2022-11-09,18:51:44,5.5,0.77
1043817,2000,2022-11-09,18:54:05,6.0,0.24
1043818,4000,2022-11-09,19:03:48,7.0,0.42
1043819,1000,2022-11-09,19:09:20,18.0,1.44
1043820,1000,2022-11-09,19:10:08,17.75,1.78
1043821,3000,2022-11-09,19:12:01,5.5,0.44
1043822,2000,2022-11-09,19:16:34,5.75,0.69
1043823,3000,2022-11-09,19:19:37,6.5,0.97
1043824,2000,2022-11-09,19:19:51,9.75,0.58
1043825,1000,2022-11-09,19:24:23,16.0,1.76
1043826,1000,2022-11-09,19:25:21,6.5,0.97
1043827,2000,2022-11-09,19:28:12,26.25,2.1
1043828,2000,2022-11-09,19:29:25,4.25,0.47
1043829,2000,2022-11-09,19:37:24,4.5,0.14
1043830,1000,2022-11-09,19:39:56,3.75,0.07
1043831,2000,2022-11-09,19:46:26,3.25,0.36
1043832,4000,2022-11-09,19:49:42,34.5,3.79
1043833,3000,2022-11-09,19:50:02,9.5,1.24
1043834,1000,2022-11-09,20:05:26,16.5,0.33
1043835,3000,2022-11-09,20:05:49,4.5,0.04
1043836,1000,2022-11-09,20:07:52,26.75,3.21
1043837,1000,2022-11-09,20:09:11,3.25,0.33
1043838,2000,2022-11-09,20:11:02,5.5,0.55
1043839,2000,2022-11-09,20:11:36,6.25,0.62
1043840,3000,2022-11-09,20:16:03,4.5,0.27
1043841,4000,2022-11-09,20:16:48,26.0,1.56
1043842,3000,2022-11-09,20:16:50,18.75,1.5
1043843,3000,2022-11-09,20:18:02,17.25,1.9
1043844,1000,2022-11-09,20:18:49,13.0,0.78
1043845,4000,2022-11-09,20:23:36,19.0,2.09
1043846,2000,2022-11-09,20:24:29,5.0,0.4
1043847,2000,2022-11-09,20:25:46,36.5,2.19
1043848,4000,2022-11-09,20:27:08,6.0,0.18
1043849,4000,2022-11-09,20:28:34,3.5,0.07
1043850,2000,2022-11-09,20:31:33,19.25,0.19
1043851,4000,2022-11-09,20:34:29,3.25,0.07
1043852,2000,2022-11-09,20:37:44,8.0,0.08
1043853,1000,2022-11-09,20:40:48,7.5,0.22
1043854,4000,2022-11-09,20:42:30,4.25,0.34
1043855,4000,2022-11-09,20:43:30,10.75,0.86
1043856,1000,2022-11-09,20:46:01,10.75,1.4
1043857,1000,2022-11-09,20:50:55,7.0,0.98
1043858,2000,2022-11-09,20:53:14,4.5,0.18
1043859,2000,2022-11-09,20:56:14,36.7,1.1
1043860,4000,2022-11-09,20:57:36,3.25,0.2
1043861,4000,2022-11-09,20:57:48,6.0,0.18
1043862,1000,2022-11-09,20:59:07,15.5,0.78
1043863,1000,2022-11-09,20:59:17,22.75,0.0
1043864,4000,2022-11-09,20:59:25,7.25,0.0
1043865,2000,2022-11-09,21:00:17,20.75,0.62
1043866,1000,2022-11-09,21:00:55,19.5,2.73
1043867,2000,2022-11-09,21:01:54,4.0,0.48
1043868,1000,2022-11-09,21:03:51,14.0,0.56
1043869,2000,2022-11-09,21:06:26,16.25,0.65
1043870,2000,2022-11-09,21:07:38,12.0,1.32
1043871,2000,2022-11-09,21:11:04,6.0,0.06
1043872,4000,2022-11-09,21:12:07,9.0,1.17
1043873,1000,2022-11-09,21:15:24,5.25,0.32
1043874,4000,2022-11-09,21:17:48,7.5,0.6
1043875,2000,2022-11-09,21:20:40,17.0,0.34
1043876,2000,2022-11-09,21:24:25,6.75,0.4
1043877,1000,2022-11-09,21:30:50,12.5,0.88
1043878,4000,2022-11-09,21:34:17,5.5,0.22
1043879,3000,2022-11-09,21:35:31,4.0,0.0
1043880,2000,2022-11-09,21:40:04,19.75,0.59
1043881,1000,2022-11-09,21:41:02,26.45,3.44
1043882,1000,2022-11-09,21:42:09,4.25,0.34
1043883,4000,2022-11-09,21:44:33,21.5,0.0
1043884,1000,2022-11-09,21:45:17,27.0,0.0
1043885,1000,2022-11-09,21:45:32,4.5,0.45
1043886,2000,2022-11-09,21:48:04,42.7,1.28
1043887,2000,2022-11-09,21:49:32,13.0,0.91
1043888,4000,2022-11-09,21:59:41,33.0,2.31
1043889,2000,2022-11-09,21:59:55,7.5,0.6
1043890,3000,2022-11-09,22:05:29,26.75,3.48
1043891,4000,2022-11-09,22:07:55,36.25,2.9
1043892,2000,2022-11-09,22:12:29,12.5,1.5
1043893,2000,2022-11-09,22:20:37,7.5,0.38
1043894,4000,2022-11-09,22:28:32,36.0,3.6
1043895,1000,2022-11-09,22:34:32,15.25,0.46
1043896,3000,2022-11-09,22:43:09,21.25,0.85
1043897,2000,2022-11-09,22:44:51,28.25,1.41
1043898,3000,2022-11-09,22:46:49,12.5,1.62
1043899,4000,2022-11-09,22:49:01,17.5,2.62
1043900,4000,2022-11-09,22:50:15,7.25,1.02
1043901,4000,2022-11-10,11:16:04,7.5,1.05
1043902,4000,2022-11-10,11:19:57,7.75,0.54
1043903,2000,2022-11-10,11:23:54,7.5,1.05
1043904,3000,2022-11-10,11:29:42,31.95,2.88
1043905,2000,2022-11-10,11:49:40,29.0,1.45
1043906,1000,2022-11-10,12:10:59,6.25,0.0
1043907,2000,2022-11-10,12:32:01,12.0,1.68
1043908,2000,2022-11-10,12:37:48,15.0,0.0
1043909,3000,2022-11-10,12:45:23,4.5,0.0
1043910,4000,2022-11-10,12:45:57,15.5,1.86
1043911,2000,2022-11-10,12:51:51,8.5,0.0
1043912,4000,2022-11-10,12:58:34,16.75,0.34
1043913,2000,2022-11-10,13:18:34,6.25,0.19
1043914,4000,2022-11-10,13:34:15,11.75,0.94
1043915,4000,2022-11-10,13:37:24,39.25,3.14
1043916,4000,2022-11-10,13:56:59,38.25,3.44
1043917,1000,2022-11-10,14:14:23,9.25,0.28
1043918,4000,2022-11-10,14:14:41,7.5,0.15
1043919,3000,2022-11-10,14:21:13,16.0,1.12
1043920,3000,2022-11-10,14:24:04,4.0,0.0
1043921,3000,2022-11-10,14:26:00,9.25,0.65
1043922,3000,2022-11-10,14:42:33,17.0,1.53
1043923,2000,2022-11-10,14:43:20,36.5,2.56
1043924,1000,2022-11-10,14:46:06,17.0,0.17
1043925,3000,2022-11-10,14:52:14,10.75,0.75
1043926,2000,2022-11-10,15:25:04,21.25,1.91
1043927,4000,2022-11-10,16:26:28,4.0,0.56
1043928,1000,2022-11-10,16:29:39,19.25,1.73
1043929,1000,2022-11-10,16:30:32,9.0,0.99
1043930,1000,2022-11-10,16:38:14,9.0,0.72
1043931,2000,2022-11-10,16:41:46,12.0,0.6
1043932,4000,2022-11-10,16:46:59,13.5,1.08
1043933,3000,2022-11-10,16:47:08,26.5,1.86
1043934,1000,2022-11-10,16:48:28,4.0,0.0
1043935,1000,2022-11-10,16:49:29,11.5,0.81
1043936,1000,2022-11-10,16:59:26,17.25,1.21
1043937,1000,2022-11-10,17:14:15,6.5,0.2
1043938,3000,2022-11-10,17:18:17,5.5,0.39
1043939,2000,2022-11-10,17:18:21,4.5,0.04
1043940,3000,2022-11-10,17:22:59,32.95,4.28
1043941,2000,2022-11-10,17:35:33,6.5,0.91
1043942,4000,2022-11-10,17:40:21,32.95,3.62
1043943,2000,2022-11-10,17:58:22,3.25,0.26
1043944,1000,2022-11-10,18:02:26,4.25,0.13
1043945,2000,2022-11-10,18:05:41,27.2,0.54
1043946,3000,2022-11-10,18:06:20,29.5,1.48
1043947,2000,2022-11-10,18:11:51,34.5,1.03
1043948,1000,2022-11-10,18:13:13,18.25,0.73
1043949,2000,2022-11-10,18:17:28,13.75,0.96
1043950,3000,2022-11-10,18:24:33,25.75,0.26
1043951,1000,2022-11-10,18:32:19,5.25,0.74
1043952,4000,2022-11-10,18:35:32,36.0,0.36
1043953,1000,2022-11-10,18:43:23,18.75,0.38
1043954,1000,2022-11-10,18:43:58,7.0,0.63
1043955,2000,2022-11-10,18:48:03,6.5,0.13
1043956,2000,2022-11-10,18:48:25,31.0,4.65
1043957,4000,2022-11-10,18:49:59,13.5,0.27
1043958,3000,2022-11-10,18:54:29,8.5,0.0
1043959,4000,2022-11-10,18:57:48,15.25,1.22
1043960,1000,2022-11-10,19:05:02,10.5,0.74
1043961,1000,2022-11-10,19:05:17,17.25,1.38
1043962,2000,2022-11-10,19:05:28,32.25,4.19
1043963,2000,2022-11-10,19:09:37,10.0,0.4
1043964,4000,2022-11-10,19:11:04,8.0,0.4
1043965,2000,2022-11-10,19:19:24,22.0,1.98
1043966,2000,2022-11-10,19:24:05,9.0,0.9
1043967,1000,2022-11-10,19:25:57,16.5,1.48
1043968,2000,2022-11-10,19:27:42,6.75,0.54
1043969,1000,2022-11-10,19:28:17,5.0,0.1
1043970,2000,2022-11-10,19:34:49,30.5,4.58
1043971,1000,2022-11-10,19:36:08,18.95,2.27
1043972,4000,2022-11-10,19:40:22,5.0,0.05
1043973,4000,2022-11-10,19:41:46,23.45,2.81
1043974,2000,2022-11-10,19:43:55,12.5,1.25
1043975,3000,2022-11-10,19:53:55,11.75,0.59
1043976,3000,2022-11-10,19:59:39,5.5,0.11
1043977,2000,2022-11-10,20:01:08,22.25,2.23
1043978,3000,2022-11-10,20:02:25,18.5,1.11
1043979,4000,2022-11-10,20:02:43,10.25,1.44
1043980,3000,2022-11-10,20:04:29,5.0,0.6
1043981,2000,2022-11-10,20:04:46,15.0,1.2
1043982,4000,2022-11-10,20:07:49,6.5,0.2
1043983,2000,2022-11-10,20:07:52,18.75,0.38
1043984,1000,2022-11-10,20:11:00,28.95,2.32
1043985,4000,2022-11-10,20:12:18,5.5,0.06
1043986,4000,2022-11-10,20:13:20,7.0,0.56
1043987,2000,2022-11-10,20:19:17,13.5,1.62
1043988,4000,2022-11-10,20:22:35,5.0,0.35
1043989,1000,2022-11-10,20:24:21,5.75,0.58
1043990,1000,2022-11-10,20:29:48,9.75,0.1
1043991,1000,2022-11-10,20:30:09,13.5,0.68
1043992,1000,2022-11-10,20:32:00,9.5,0.57
1043993,3000,2022-11-10,20:38:23,23.75,1.66
1043994,4000,2022-11-10,20:38:45,7.5,0.67
1043995,4000,2022-11-10,20:45:02,8.25,0.08
1043996,1000,2022-11-10,20:53:29,7.75,0.85
1043997,4000,2022-11-10,21:00:32,5.0,0.15
1043998,1000,2022-11-10,21:03:53,7.5,0.6
1043999,2000,2022-11-10,21:04:34,12.0,0.24
1044000,1000,2022-11-10,21:06:13,7.0,0.63
1044001,1000,2022-11-10,21:13:55,33.75,1.01
1044002,1000,2022-11-10,21:15:41,13.0,1.3
1044003,2000,2022-11-10,21:17:41,21.75,2.61
1044004,4000,2022-11-10,21:17:47,31.25,0.0
1044005,3000,2022-11-10,21:23:17,5.25,0.47
1044006,4000,2022-11-10,21:27:04,28.5,4.27
1044007,3000,2022-11-10,21:28:09,4.5,0.27
1044008,4000,2022-11-10,21:29:34,9.75,0.98
1044009,2000,2022-11-10,21:31:07,12.25,0.37
1044010,3000,2022-11-10,21:32:12,6.75,1.01
1044011,1000,2022-11-10,21:32:52,36.0,1.8
1044012,2000,2022-11-10,21:33:37,13.5,0.4
1044013,2000,2022-11-10,21:33:47,9.5,0.57
1044014,3000,2022-11-10,21:34:20,5.75,0.52
1044015,3000,2022-11-10,21:34:32,6.5,0.52
1044016,4000,2022-11-10,21:38:18,7.0,0.84
1044017,1000,2022-11-10,21:49:20,28.0,4.2
1044018,2000,2022-11-10,21:59:22,5.0,0.15
1044019,4000,2022-11-10,22:26:27,8.5,0.6
1044020,3000,2022-11-10,22:30:56,6.0,0.36
1044021,2000,2022-11-10,22:42:14,12.75,0.51
1044022,2000,2022-11-10,22:42:35,5.75,0.23
1044023,1000,2022-11-10,22:47:15,8.25,0.83
1044024,3000,2022-11-10,22:58:21,6.25,0.62
1044025,4000,2022-11-11,11:16:20,13.5,0.4
1044026,4000,2022-11-11,11:18:11,19.0,0.38
1044027,1000,2022-11-11,11:18:27,18.5,0.0
1044028,1000,2022-11-11,11:42:23,8.25,0.91
1044029,3000,2022-11-11,11:43:21,6.0,0.3
1044030,4000,2022-11-11,11:46:18,7.5,0.98
1044031,1000,2022-11-11,11:58:34,15.25,2.29
1044032,1000,2022-11-11,11:58:44,7.75,0.23
1044033,4000,2022-11-11,12:11:59,7.0,0.98
